Start Buffer: size=422
FL, LA, RA, FR, dCount, mazeLoc, fwdSpeed, rotSpeed, lVolt, rVolt
Robot Data: [106, 140, 24, 110, -10, 99, -500, 0, 20, 13]
Robot Data: [102, 128, 13, 101, -11, 99, -500, 0, 38, 19]
Robot Data: [105, 125, 10, 97, -10, 99, -500, 0, 30, 32]
Robot Data: [104, 125, 10, 97, -10, 99, -500, 0, 39, 34]
Robot Data: [105, 126, 9, 96, -12, 99, -500, 0, 27, 48]
Robot Data: [104, 125, 9, 98, -12, 99, -500, 0, 56, 35]
Robot Data: [104, 125, 9, 97, -11, 99, -500, 0, 50, 57]
Robot Data: [105, 124, 9, 98, -11, 99, -500, 0, 75, 42]
Robot Data: [104, 127, 9, 98, -10, 99, -500, 0, 57, 59]
Robot Data: [104, 125, 9, 97, -10, 99, -500, 0, 54, 49]
Robot Data: [103, 125, 9, 96, -10, 99, -500, 0, 62, 48]
Robot Data: [105, 126, 10, 98, -11, 99, -500, 0, 49, 47]
Robot Data: [105, 123, 9, 98, -11, 99, -500, 0, 50, 50]
Robot Data: [106, 125, 9, 97, -12, 99, -500, 0, 53, 39]
Robot Data: [103, 124, 9, 97, -13, 99, -500, 0, 51, 38]
Robot Data: [108, 125, 9, 98, -12, 99, -500, 0, 41, 45]
Robot Data: [105, 125, 10, 97, -16, 99, -500, 0, 36, 42]
Robot Data: [105, 126, 11, 97, -14, 99, -500, 0, 36, 39]
Robot Data: [104, 125, 9, 97, -13, 99, -280, 0, 24, 24]
Robot Data: [109, 127, 14, 101, 17, 99, 1400, 0, 44, 41]
Robot Data: [115, 127, 20, 106, 19, 99, 1400, 0, 41, 41]
Robot Data: [119, 129, 26, 111, 10, 99, 1400, 0, 45, 41]
Robot Data: [122, 130, 37, 116, 12, 99, 1400, 0, 36, 40]
Robot Data: [129, 129, 45, 122, 11, 99, 1400, 0, 43, 42]
Robot Data: [135, 129, 58, 128, 13, 99, 1400, 0, 37, 37]
Robot Data: [142, 130, 67, 134, 13, 99, 1400, 0, 37, 37]
Robot Data: [148, 132, 73, 137, 13, 99, 1400, 0, 36, 40]
Robot Data: [152, 138, 81, 143, 14, 99, 1400, 0, 33, 36]
Robot Data: [161, 147, 91, 152, 14, 99, 1400, 0, 33, 36]
Robot Data: [168, 158, 100, 160, 13, 99, 1400, 0, 35, 42]
Robot Data: [175, 166, 114, 170, 14, 99, 1400, 0, 34, 36]
Robot Data: [180, 175, 125, 182, 13, 99, 1400, 0, 39, 39]
Robot Data: [191, 181, 140, 194, 13, 99, 1400, 0, 41, 37]
Robot Data: [202, 183, 157, 207, 14, 99, 1400, 0, 40, 32]
Robot Data: [213, 189, 173, 220, 14, 99, 1400, 0, 39, 33]
Robot Data: [224, 183, 189, 233, 14, 99, 1400, 0, 34, 39]
Robot Data: [238, 181, 207, 246, 14, 99, 1400, 0, 36, 36]
Robot Data: [253, 183, 225, 262, 14, 99, 1400, 0, 36, 36]
Robot Data: [267, 190, 246, 280, 14, 99, 1400, 0, 34, 38]
Robot Data: [282, 203, 267, 300, 13, 99, 1400, 0, 40, 40]
Robot Data: [307, 227, 306, 340, 13, 99, 0, -592, 8, 33]
Robot Data: [240, 426, 19, 8, -10, 99, 0, -2664, 49, 46]
Robot Data: [13, 143, 9, 15, -11, 99, -500, 0, 28, 22]
Robot Data: [10, 144, 8, 16, -12, 99, -500, 0, 18, 22]
Robot Data: [12, 148, 11, 15, -10, 99, -500, 0, 15, 19]
Robot Data: [13, 145, 12, 15, -14, 99, -500, 0, 19, 15]
Robot Data: [11, 147, 15, 15, -10, 99, -500, 0, 19, 15]
Robot Data: [12, 144, 15, 15, -12, 99, -500, 0, 11, 15]
Robot Data: [13, 149, 20, 14, -10, 99, -500, 0, 13, 12]
Robot Data: [11, 144, 28, 13, -10, 99, -500, 0, 18, 14]
Robot Data: [12, 149, 37, 13, -14, 99, -500, 0, 18, 15]
Robot Data: [10, 148, 42, 14, -10, 99, -500, 0, 15, 19]
Robot Data: [11, 149, 44, 13, -11, 99, -500, 0, 14, 18]
Robot Data: [10, 150, 53, 13, -10, 99, -500, 0, 11, 14]
Robot Data: [11, 147, 63, 13, -10, 99, -500, 0, 14, 18]
Robot Data: [11, 145, 69, 12, -10, 99, -500, 0, 18, 14]
Robot Data: [11, 143, 68, 12, -10, 99, -500, 0, 12, 13]
Robot Data: [10, 142, 69, 11, -15, 99, -500, 0, 14, 11]
Robot Data: [10, 145, 68, 11, -15, 99, -500, 0, 13, 12]
Robot Data: [9, 143, 70, 13, -10, 99, -500, 0, 14, 18]
Robot Data: [8, 143, 73, 11, -10, 99, -500, 0, 18, 14]
Robot Data: [12, 136, 75, 11, -10, 99, -500, 0, 21, 11]
Robot Data: [9, 123, 88, 9, -11, 99, -500, 0, 46, 21]
Robot Data: [9, 121, 87, 10, -10, 99, -500, 0, 53, 42]
Robot Data: [10, 120, 88, 9, -12, 99, -500, 0, 52, 46]
Robot Data: [7, 120, 87, 10, -13, 99, -500, 0, 49, 44]
Robot Data: [8, 119, 87, 10, -12, 99, -500, 0, 52, 50]
Robot Data: [9, 119, 86, 10, -13, 99, -500, 0, 54, 44]
Robot Data: [9, 119, 85, 9, -10, 99, -500, 0, 63, 54]
Robot Data: [8, 119, 87, 10, -12, 99, -500, 0, 55, 58]
Robot Data: [11, 118, 86, 9, -12, 99, -500, 0, 53, 57]
Robot Data: [10, 121, 89, 11, -10, 99, -500, 0, 53, 57]
Robot Data: [7, 118, 86, 10, -10, 99, -500, 0, 54, 56]
Robot Data: [10, 120, 88, 10, -12, 99, -500, 0, 45, 56]
Robot Data: [8, 119, 86, 9, -17, 99, -500, 0, 30, 43]
Robot Data: [10, 120, 87, 9, -16, 99, -500, 0, 39, 35]
Robot Data: [10, 119, 86, 10, -13, 99, -500, 0, 40, 44]
Robot Data: [8, 121, 89, 10, -11, 99, -500, 0, 32, 50]
Robot Data: [9, 120, 88, 10, -12, 99, -500, 0, 35, 44]
Robot Data: [9, 119, 85, 10, -10, 99, -500, 0, 45, 41]
Robot Data: [10, 118, 87, 10, -11, 99, -500, 0, 36, 43]
Robot Data: [8, 118, 87, 10, -12, 99, -500, 0, 55, 40]
Robot Data: [10, 122, 88, 10, -13, 99, -500, 0, 51, 40]
Robot Data: [10, 120, 87, 9, -10, 99, 220, 0, 16, 16]
Robot Data: [9, 118, 85, 10, 10, 99, 880, 0, 27, 31]
Robot Data: [8, 124, 86, 11, 16, 99, 1400, 0, 60, 56]
Robot Data: [10, 121, 85, 9, 11, 99, 1400, 0, 49, 50]
Robot Data: [11, 126, 87, 10, 12, 99, 1400, 0, 49, 45]
Robot Data: [10, 122, 80, 9, 13, 99, 1400, 0, 44, 45]
Robot Data: [8, 126, 83, 12, 14, 99, 1400, 0, 41, 41]
Robot Data: [10, 121, 81, 12, 14, 99, 1400, 0, 41, 41]
Robot Data: [10, 123, 81, 11, 15, 99, 1400, 0, 37, 37]
Robot Data: [10, 121, 78, 12, 14, 99, 1400, 0, 42, 39]
Robot Data: [10, 126, 71, 13, 15, 99, 1400, 0, 38, 35]
Robot Data: [14, 127, 57, 13, 15, 99, 1400, 0, 36, 36]
Robot Data: [11, 125, 42, 13, 15, 99, 1400, 0, 34, 37]
Robot Data: [13, 119, 26, 14, 14, 99, 1400, 0, 39, 39]
Robot Data: [12, 122, 18, 14, 15, 99, 1400, 0, 35, 35]
Robot Data: [14, 115, 15, 14, 15, 99, 1400, 0, 34, 34]
Robot Data: [13, 118, 11, 15, 14, 99, 1400, 0, 40, 36]
Robot Data: [13, 116, 9, 15, 15, 99, 1400, 0, 36, 32]
Robot Data: [11, 108, 8, 17, 14, 99, 1400, 0, 37, 37]
Robot Data: [15, 85, 8, 16, 14, 99, 1400, 0, 39, 35]
Robot Data: [13, 54, 6, 16, 15, 99, 1400, 0, 31, 36]
Robot Data: [16, 24, 7, 16, 14, 99, 1400, 0, 35, 38]
Robot Data: [14, 16, 8, 16, 14, 99, 1400, 0, 35, 38]
Robot Data: [14, 10, 6, 17, 14, 99, 1400, 0, 37, 36]
Robot Data: [14, 7, 7, 18, 14, 99, 1400, 0, 35, 39]
Robot Data: [18, 4, 7, 19, 14, 99, 1400, 0, 35, 38]
Robot Data: [17, 4, 6, 20, 14, 99, 1400, 0, 39, 34]
Robot Data: [16, 2, 7, 22, 14, 99, 1400, 0, 40, 33]
Robot Data: [17, 4, 8, 20, 14, 99, 1400, 0, 38, 35]
Robot Data: [20, 4, 6, 21, 14, 99, 1400, 0, 36, 37]
Robot Data: [19, 4, 7, 20, 14, 99, 1400, 0, 39, 35]
Robot Data: [20, 4, 8, 22, 14, 99, 1400, 0, 36, 37]
Robot Data: [19, 3, 8, 23, 14, 99, 1400, 0, 35, 39]
Robot Data: [21, 4, 7, 23, 14, 99, 1400, 0, 35, 38]
Robot Data: [21, 4, 7, 24, 14, 99, 1400, 0, 35, 38]
Robot Data: [22, 5, 7, 27, 14, 99, 1400, 0, 37, 36]
Robot Data: [24, 5, 8, 25, 14, 99, 1400, 0, 35, 39]
Robot Data: [23, 6, 8, 25, 14, 99, 1400, 0, 37, 36]
Robot Data: [25, 5, 9, 28, 14, 99, 1400, 0, 35, 39]
Robot Data: [25, 5, 9, 28, 14, 99, 1400, 0, 37, 36]
Robot Data: [26, 7, 9, 29, 14, 99, 1400, 0, 39, 35]
Robot Data: [28, 6, 9, 32, 14, 99, 1400, 0, 38, 35]
Robot Data: [28, 6, 9, 32, 14, 99, 1400, 0, 36, 37]
Robot Data: [30, 7, 11, 33, 14, 99, 1400, 0, 39, 35]
Robot Data: [31, 7, 10, 34, 14, 99, 1400, 0, 36, 37]
Robot Data: [31, 7, 11, 36, 14, 99, 1400, 0, 35, 39]
Robot Data: [34, 7, 11, 36, 14, 99, 1400, 0, 35, 38]
Robot Data: [36, 7, 12, 39, 14, 99, 1400, 0, 33, 40]
Robot Data: [34, 7, 13, 39, 15, 99, 1400, 0, 33, 32]
Robot Data: [36, 9, 13, 41, 14, 99, 1400, 0, 36, 36]
Robot Data: [37, 9, 14, 42, 14, 99, 1400, 0, 36, 36]
Robot Data: [41, 9, 14, 46, 14, 100, 1400, 0, 38, 34]
Robot Data: [40, 10, 14, 46, 14, 100, 1400, 0, 40, 32]
Robot Data: [42, 9, 16, 48, 14, 100, 1400, 0, 39, 33]
Robot Data: [41, 11, 17, 49, 14, 100, 1400, 0, 37, 35]
Robot Data: [47, 11, 18, 53, 14, 100, 1400, 0, 38, 34]
Robot Data: [48, 12, 18, 53, 14, 100, 1400, 0, 36, 36]
Robot Data: [52, 13, 19, 55, 14, 100, 1400, 0, 36, 36]
Robot Data: [55, 15, 21, 57, 14, 100, 1400, 0, 34, 38]
Robot Data: [56, 15, 22, 58, 14, 100, 1400, -133, 36, 36]
Robot Data: [59, 16, 22, 60, 15, 100, 1400, -266, 36, 28]
Robot Data: [61, 16, 24, 64, 13, 100, 1400, -399, 47, 32]
Robot Data: [63, 18, 25, 66, 14, 100, 1400, -532, 47, 25]
Robot Data: [65, 20, 25, 68, 14, 100, 1400, -665, 54, 18]
Robot Data: [72, 22, 26, 69, 14, 100, 1400, -798, 57, 15]
Robot Data: [76, 26, 27, 67, 14, 100, 1400, -931, 58, 14]
Robot Data: [84, 30, 26, 68, 13, 100, 1400, -1064, 64, 16]
Robot Data: [93, 34, 25, 66, 14, 100, 1400, -1197, 60, 13]
Robot Data: [107, 42, 22, 65, 14, 100, 1400, -1330, 60, 13]
Robot Data: [121, 49, 19, 63, 14, 100, 1400, -1463, 62, 11]
Robot Data: [139, 57, 16, 62, 14, 100, 1400, -1596, 60, 13]
Robot Data: [148, 64, 13, 59, 15, 100, 1400, -1729, 54, 11]
Robot Data: [154, 76, 11, 58, 14, 100, 1400, -1850, 62, 10]
Robot Data: [147, 91, 10, 54, 15, 100, 1400, -1850, 57, 7]
Robot Data: [144, 106, 12, 50, 13, 100, 1400, -1850, 63, 16]
Robot Data: [141, 120, 15, 44, 15, 100, 1400, -1850, 52, 13]
Robot Data: [140, 139, 17, 42, 14, 100, 1400, -1850, 56, 15]
Robot Data: [143, 154, 19, 42, 14, 100, 1400, -1850, 56, 15]
Robot Data: [143, 173, 17, 39, 14, 100, 1400, -1850, 54, 17]
Robot Data: [144, 190, 17, 34, 14, 100, 1400, -1850, 54, 17]
Robot Data: [145, 211, 22, 31, 14, 100, 1400, -1850, 54, 17]
Robot Data: [148, 230, 24, 28, 14, 100, 1400, -1850, 52, 19]
Robot Data: [146, 258, 29, 25, 13, 100, 1400, -1850, 58, 21]
Robot Data: [148, 282, 32, 22, 14, 100, 1400, -1850, 56, 16]
Robot Data: [146, 322, 34, 19, 14, 100, 1400, -1850, 58, 14]
Robot Data: [142, 366, 31, 16, 14, 100, 1400, -1850, 58, 14]
Robot Data: [142, 402, 27, 14, 14, 100, 1400, -1850, 60, 12]
Robot Data: [134, 409, 24, 11, 14, 100, 1400, -1850, 58, 15]
Robot Data: [128, 381, 22, 12, 14, 100, 1400, -1850, 54, 18]
Robot Data: [119, 344, 22, 13, 14, 100, 1400, -1850, 56, 16]
Robot Data: [110, 310, 21, 15, 15, 100, 1400, -1850, 52, 12]
Robot Data: [99, 294, 21, 17, 14, 100, 1400, -1850, 56, 15]
Robot Data: [93, 277, 19, 16, 14, 100, 1400, -1850, 56, 15]
Robot Data: [81, 263, 18, 17, 14, 100, 1400, -1850, 58, 13]
Robot Data: [71, 246, 17, 17, 14, 100, 1400, -1850, 55, 16]
Robot Data: [63, 200, 17, 20, 14, 100, 1400, -1850, 56, 15]
Robot Data: [50, 189, 15, 22, 14, 100, 1400, -1850, 58, 13]
Robot Data: [37, 182, 14, 21, 14, 100, 1400, -1717, 53, 18]
Robot Data: [28, 188, 15, 25, 14, 100, 1400, -1584, 50, 21]
Robot Data: [19, 174, 13, 27, 14, 100, 1400, -1451, 45, 26]
Robot Data: [16, 156, 11, 30, 15, 100, 1400, -1318, 40, 24]
Robot Data: [15, 136, 8, 32, 15, 100, 1400, -1185, 34, 29]
Robot Data: [22, 123, 9, 33, 13, 100, 1400, -1052, 36, 41]
Robot Data: [29, 114, 7, 34, 13, 100, 1400, -919, 37, 41]
Robot Data: [33, 105, 8, 32, 15, 100, 1400, -786, 24, 39]
Robot Data: [37, 101, 7, 32, 14, 100, 1400, -653, 28, 42]
Robot Data: [38, 95, 7, 32, 13, 100, 1400, -520, 36, 42]
Robot Data: [40, 96, 8, 33, 14, 100, 1400, -387, 32, 39]
Robot Data: [39, 95, 7, 34, 15, 100, 1400, -254, 28, 35]
Robot Data: [41, 98, 8, 35, 14, 100, 1400, -121, 34, 36]
Robot Data: [43, 96, 9, 36, 14, 100, 1400, 0, 33, 37]
Robot Data: [44, 95, 10, 39, 14, 100, 1400, 0, 33, 37]
Robot Data: [46, 99, 9, 40, 14, 116, 1400, 0, 35, 35]
Robot Data: [47, 97, 9, 41, 14, 116, 1400, 0, 35, 35]
Robot Data: [46, 97, 10, 43, 13, 116, 1400, 0, 41, 37]
Robot Data: [49, 98, 11, 44, 14, 116, 1400, 0, 35, 36]
Robot Data: [46, 99, 11, 44, 14, 116, 1400, 0, 37, 34]
Robot Data: [51, 98, 14, 47, 13, 116, 1400, 0, 39, 40]
Robot Data: [53, 97, 12, 49, 14, 116, 1400, 0, 38, 34]
Robot Data: [57, 98, 13, 52, 15, 116, 1400, 0, 32, 32]
Robot Data: [58, 98, 15, 53, 14, 116, 1400, -133, 37, 34]
Robot Data: [58, 98, 17, 55, 14, 116, 1400, -266, 37, 34]
Robot Data: [61, 99, 17, 57, 15, 116, 1400, -399, 39, 24]
Robot Data: [64, 98, 18, 59, 13, 116, 1400, -532, 51, 26]
Robot Data: [65, 96, 18, 59, 14, 116, 1400, -665, 51, 20]
Robot Data: [69, 95, 18, 62, 14, 116, 1400, -798, 56, 15]
Robot Data: [72, 89, 17, 61, 14, 116, 1400, -931, 60, 12]
Robot Data: [76, 81, 17, 58, 13, 116, 1400, -1064, 65, 14]
Robot Data: [87, 73, 16, 57, 14, 116, 1400, -1197, 61, 11]
Robot Data: [97, 64, 15, 55, 14, 116, 1400, -1330, 57, 15]
Robot Data: [113, 59, 13, 53, 14, 116, 1400, -1463, 56, 16]
Robot Data: [124, 64, 13, 51, 14, 116, 1400, -1596, 56, 16]
Robot Data: [130, 77, 8, 49, 14, 116, 1400, -1729, 58, 14]
Robot Data: [128, 77, 6, 47, 15, 116, 1400, -1850, 54, 10]
Robot Data: [122, 78, 5, 43, 14, 116, 1400, -1850, 61, 10]
Robot Data: [118, 84, 4, 44, 15, 116, 1400, -1850, 57, 7]
Robot Data: [117, 95, 2, 42, 14, 116, 1400, -1850, 60, 10]
Robot Data: [117, 107, 1, 38, 13, 116, 1400, -1850, 58, 20]
Robot Data: [117, 119, 3, 35, 14, 116, 1400, -1850, 56, 15]
Robot Data: [119, 131, 5, 32, 15, 116, 1400, -1850, 50, 13]
Robot Data: [120, 150, 4, 28, 14, 116, 1400, -1850, 53, 17]
Robot Data: [121, 158, 5, 25, 14, 116, 1400, -1850, 51, 18]
Robot Data: [120, 173, 4, 23, 14, 116, 1400, -1850, 52, 18]
Robot Data: [118, 192, 3, 17, 14, 116, 1400, -1850, 54, 16]
Robot Data: [117, 213, 5, 14, 14, 116, 1400, -1850, 57, 13]
Robot Data: [115, 246, 5, 13, 13, 116, 1400, -1850, 63, 15]
Robot Data: [114, 279, 6, 11, 14, 116, 1400, -1850, 57, 14]
Robot Data: [108, 309, 1, 8, 14, 116, 1400, -1850, 55, 16]
Robot Data: [104, 321, 5, 6, 14, 116, 1400, -1850, 54, 17]
Robot Data: [95, 306, 2, 5, 14, 116, 1400, -1850, 56, 15]
Robot Data: [88, 275, 2, 4, 14, 116, 1400, -1850, 58, 13]
Robot Data: [86, 253, 2, 3, 14, 116, 1400, -1850, 59, 12]
Robot Data: [76, 231, 3, 3, 14, 116, 1400, -1850, 57, 14]
Robot Data: [67, 215, 4, 3, 14, 116, 1400, -1850, 59, 12]
Robot Data: [58, 179, 10, 2, 14, 116, 1400, -1850, 57, 14]
Robot Data: [51, 174, 14, 3, 14, 116, 1400, -1850, 59, 12]
Robot Data: [38, 173, 20, 4, 14, 116, 1400, -1850, 55, 16]
Robot Data: [31, 167, 32, 3, 14, 116, 1400, -1850, 54, 17]
Robot Data: [20, 157, 47, 4, 15, 116, 1400, -1717, 48, 15]
Robot Data: [11, 142, 64, 4, 14, 116, 1400, -1584, 48, 22]
Robot Data: [8, 127, 80, 5, 15, 116, 1400, -1451, 37, 25]
Robot Data: [6, 114, 102, 5, 14, 116, 1400, -1318, 39, 30]
Robot Data: [2, 102, 121, 5, 13, 116, 1400, -1185, 41, 35]
Robot Data: [3, 93, 138, 4, 14, 116, 1400, -1052, 34, 36]
Robot Data: [4, 86, 155, 5, 15, 116, 1400, -919, 29, 33]
Robot Data: [4, 79, 166, 5, 14, 116, 1400, -786, 31, 38]
Robot Data: [3, 76, 178, 4, 14, 116, 1400, -653, 33, 36]
Robot Data: [4, 71, 184, 3, 14, 116, 1400, -520, 35, 34]
Robot Data: [5, 69, 190, 5, 13, 116, 1400, -387, 38, 38]
Robot Data: [4, 67, 196, 4, 14, 116, 1400, -254, 31, 39]
Robot Data: [6, 63, 198, 5, 14, 116, 1400, -121, 28, 42]
Robot Data: [4, 62, 200, 3, 14, 116, 1400, 0, 28, 42]
Robot Data: [6, 64, 199, 4, 14, 116, 1400, 0, 28, 42]
Robot Data: [6, 63, 196, 4, 14, 115, 1400, 0, 24, 46]
Robot Data: [6, 68, 197, 4, 14, 115, 1400, 0, 23, 47]
Robot Data: [5, 68, 185, 5, 14, 115, 1400, 0, 23, 47]
Robot Data: [5, 74, 177, 5, 14, 115, 1400, 0, 29, 41]
Robot Data: [3, 75, 165, 6, 14, 115, 1400, 0, 34, 36]
Robot Data: [6, 80, 153, 6, 14, 115, 1400, 0, 37, 33]
Robot Data: [4, 86, 143, 7, 15, 115, 1400, 0, 35, 27]
Robot Data: [4, 91, 136, 6, 13, 115, 1400, 0, 44, 33]
Robot Data: [4, 93, 131, 6, 14, 115, 1400, 0, 42, 28]
Robot Data: [4, 95, 129, 6, 14, 115, 1400, 0, 44, 26]
Robot Data: [4, 95, 128, 8, 14, 115, 1400, 0, 39, 31]
Robot Data: [5, 95, 129, 7, 14, 115, 1400, 0, 36, 34]
Robot Data: [4, 94, 133, 8, 14, 115, 1400, 0, 31, 39]
Robot Data: [4, 90, 134, 8, 15, 115, 1400, 0, 26, 36]
Robot Data: [6, 90, 136, 7, 13, 115, 1400, 0, 33, 43]
Robot Data: [4, 88, 134, 8, 13, 115, 1400, 0, 34, 44]
Robot Data: [4, 93, 133, 8, 14, 115, 1400, 0, 31, 41]
Robot Data: [6, 97, 132, 9, 14, 115, 1400, 0, 32, 39]
Robot Data: [5, 95, 121, 9, 13, 115, 1400, 0, 38, 41]
Robot Data: [6, 95, 120, 10, 15, 115, 1400, 0, 34, 30]
Robot Data: [5, 96, 116, 9, 14, 115, 1400, 0, 39, 32]
Robot Data: [6, 98, 113, 10, 14, 115, 1400, 0, 39, 32]
Robot Data: [4, 100, 114, 10, 13, 115, 1400, 0, 41, 38]
Robot Data: [6, 102, 116, 11, 15, 115, 1400, 0, 34, 31]
Robot Data: [6, 101, 112, 10, 14, 115, 1400, 0, 35, 36]
Robot Data: [7, 102, 114, 11, 14, 115, 1400, 0, 36, 36]
Robot Data: [5, 100, 114, 12, 14, 115, 1400, 0, 37, 34]
Robot Data: [6, 99, 109, 11, 15, 115, 1400, 0, 29, 34]
Robot Data: [7, 99, 108, 11, 14, 115, 1400, 0, 33, 37]
Robot Data: [7, 98, 105, 12, 13, 115, 1400, 0, 37, 41]
Robot Data: [7, 99, 103, 12, 14, 115, 1400, 0, 36, 35]
Robot Data: [9, 98, 101, 12, 14, 115, 1400, 0, 34, 37]
Robot Data: [7, 101, 92, 12, 14, 115, 1400, 0, 36, 35]
Robot Data: [8, 98, 75, 13, 14, 115, 1400, 0, 37, 34]
Robot Data: [8, 101, 55, 14, 14, 115, 1400, 0, 41, 30]
Robot Data: [9, 99, 31, 14, 14, 115, 1400, 0, 41, 31]
Robot Data: [10, 99, 19, 15, 14, 115, 1400, 0, 37, 34]
Robot Data: [9, 101, 13, 14, 14, 115, 1400, 0, 35, 36]
Robot Data: [10, 107, 10, 15, 13, 115, 1400, 0, 39, 39]
Robot Data: [12, 105, 7, 16, 14, 115, 1400, 0, 36, 36]
Robot Data: [11, 106, 6, 16, 14, 115, 1400, 0, 36, 36]
Robot Data: [14, 100, 3, 17, 14, 115, 1400, 0, 36, 36]
Robot Data: [14, 101, 3, 17, 14, 115, 1400, 0, 36, 36]
Robot Data: [15, 101, 2, 17, 15, 115, 1400, 0, 34, 30]
Robot Data: [15, 103, 2, 19, 14, 115, 1400, 0, 37, 34]
Robot Data: [16, 102, 3, 17, 14, 115, 1400, 0, 35, 36]
Robot Data: [16, 101, 3, 18, 14, 115, 1400, 0, 37, 34]
Robot Data: [16, 103, 0, 18, 14, 115, 1400, 0, 37, 34]
Robot Data: [19, 102, 1, 20, 14, 115, 1400, 0, 37, 34]
Robot Data: [19, 101, 2, 20, 12, 115, 1400, 0, 45, 42]
Robot Data: [20, 101, 2, 20, 14, 115, 1400, 0, 40, 33]
Robot Data: [21, 101, 0, 20, 13, 115, 1400, 0, 42, 39]
Robot Data: [24, 100, 2, 22, 13, 115, 1400, 0, 45, 37]
Robot Data: [24, 102, 2, 22, 13, 115, 1400, 0, 45, 38]
Robot Data: [25, 101, 2, 22, 15, 115, 1400, 0, 36, 33]
Robot Data: [25, 97, 1, 23, 15, 115, 1400, 0, 34, 34]
Robot Data: [29, 98, 1, 23, 14, 115, 1400, 0, 41, 33]
Robot Data: [27, 99, 2, 22, 14, 115, 1400, 0, 37, 38]
Robot Data: [31, 98, 2, 24, 14, 115, 1400, 0, 37, 37]
Robot Data: [29, 95, 2, 25, 15, 115, 1400, 0, 31, 35]
Robot Data: [31, 97, 0, 27, 14, 115, 1400, 0, 35, 38]
Robot Data: [33, 93, 2, 27, 14, 115, 1400, 0, 37, 36]
Robot Data: [31, 92, 1, 26, 14, 115, 1400, 0, 37, 37]
Robot Data: [35, 96, 1, 29, 15, 115, 1400, 0, 35, 31]
Robot Data: [36, 96, 2, 30, 14, 115, 1400, 0, 38, 34]
Robot Data: [38, 96, 1, 32, 14, 115, 1400, 0, 38, 34]
Robot Data: [37, 92, 0, 34, 14, 115, 1400, 0, 40, 32]
Robot Data: [37, 93, 2, 33, 15, 115, 1400, 0, 34, 31]
Robot Data: [39, 89, 1, 33, 13, 115, 1400, 0, 41, 38]
Robot Data: [40, 88, 1, 35, 14, 115, 1400, 0, 38, 34]
Robot Data: [43, 87, 2, 36, 14, 115, 1400, 0, 36, 36]
Robot Data: [40, 87, 2, 36, 14, 115, 1400, 0, 38, 34]
Robot Data: [47, 86, 1, 38, 14, 114, 1400, 0, 34, 38]
Robot Data: [44, 87, 1, 38, 13, 114, 1400, 0, 40, 40]
Robot Data: [46, 86, 1, 40, 14, 114, 1400, 0, 33, 41]
Robot Data: [49, 87, 2, 42, 15, 114, 1400, 0, 29, 36]
Robot Data: [51, 86, 0, 43, 14, 114, 1400, 0, 33, 39]
Robot Data: [50, 84, 0, 45, 13, 114, 1400, 0, 39, 41]
Robot Data: [53, 88, 4, 47, 14, 114, 1400, 0, 39, 34]
Robot Data: [57, 89, 2, 49, 15, 114, 1400, 0, 31, 35]
Robot Data: [59, 89, 0, 56, 14, 114, 1400, 0, 36, 36]
Robot Data: [62, 87, 0, 55, 13, 114, 1400, -133, 46, 34]
Robot Data: [63, 94, 2, 58, 15, 114, 1400, -266, 38, 28]
Robot Data: [65, 89, 2, 59, 14, 114, 1400, -399, 47, 25]
Robot Data: [68, 91, 0, 61, 14, 114, 1400, -532, 50, 22]
Robot Data: [73, 89, 1, 64, 14, 114, 1400, -665, 53, 19]
Robot Data: [76, 83, 1, 65, 13, 114, 1400, -798, 61, 19]
Robot Data: [82, 80, 3, 66, 15, 114, 1400, -931, 55, 11]
Robot Data: [91, 70, 1, 65, 14, 114, 1400, -1064, 58, 14]
Robot Data: [103, 65, 1, 64, 14, 114, 1400, -1197, 58, 14]
Robot Data: [118, 71, 2, 63, 14, 114, 1400, -1330, 60, 12]
Robot Data: [131, 82, 2, 61, 15, 114, 1400, -1463, 56, 9]
Robot Data: [140, 82, 3, 57, 14, 114, 1400, -1596, 59, 12]
Robot Data: [147, 76, 1, 52, 14, 114, 1400, -1729, 61, 10]
Robot Data: [146, 85, 1, 44, 13, 114, 1400, -1850, 66, 12]
Robot Data: [146, 97, 4, 31, 15, 114, 1400, -1850, 59, 5]
Robot Data: [139, 111, 7, 8, 14, 114, 1400, -1850, 58, 13]
Robot Data: [140, 127, 13, 5, 14, 114, 1400, -1850, 55, 16]
Robot Data: [143, 149, 15, 3, 14, 114, 1400, -1850, 54, 17]
Robot Data: [144, 166, 16, 2, 14, 114, 1400, -1850, 54, 17]
Robot Data: [147, 184, 20, 2, 15, 114, 1400, -1850, 50, 13]
Robot Data: [148, 200, 20, 2, 14, 114, 1400, -1850, 53, 17]
Robot Data: [148, 221, 27, 1, 13, 114, 1400, -1850, 57, 20]
Robot Data: [146, 242, 31, 3, 14, 114, 1400, -1850, 54, 17]
Robot Data: [147, 272, 37, 1, 15, 114, 1400, -1850, 54, 9]
Robot Data: [147, 310, 38, 1, 13, 114, 1400, -1850, 63, 15]
Robot Data: [142, 348, 36, 0, 14, 114, 1400, -1850, 57, 14]
Robot Data: [139, 385, 33, 1, 13, 114, 1400, -1850, 63, 16]
Robot Data: [135, 388, 30, 1, 14, 114, 1400, -1850, 58, 15]
Robot Data: [125, 368, 29, 3, 14, 114, 1400, -1850, 56, 16]
