Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
4,132,102,6,20,0,2000,0,48,48,10,-2,3678,654.082956555192,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
5,134,102,5,21,0,2000,0,44,44,10,0,3699,657.817524822636,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0
7,135,101,6,20,0,2000,0,47,47,13,1,3719,661.374256505916,355.673168328,0.0,1.692,1.692,0,0
5,135,101,6,20,0,2000,0,47,47,11,-1,3739,664.930988189196,355.673168328,0.0,1.692,1.692,0,0
5,135,99,7,20,0,2000,0,49,45,12,-2,3759,668.487719872476,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
4,138,100,7,19,0,2000,0,51,51,11,-3,3778,671.866614971592,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0
6,136,98,7,20,0,2000,0,50,46,13,-1,3798,675.423346654872,355.673168328,0.0,1.7999999999999998,1.656,0,0
5,139,97,7,20,0,2000,0,49,46,12,-2,3818,678.980078338152,355.673168328,0.0,1.7639999999999998,1.656,0,0
6,140,98,7,20,0,2000,0,49,46,13,-1,3838,682.536810021432,355.673168328,0.0,1.7639999999999998,1.656,0,0
6,138,97,6,20,0,2000,0,49,46,12,0,3858,686.093541704712,355.673168328,0.0,1.7639999999999998,1.656,0,0
7,136,97,8,20,0,2000,0,49,46,15,-1,3878,689.650273387992,355.673168328,0.0,1.7639999999999998,1.656,0,0
7,136,99,8,21,0,2000,0,46,42,15,-1,3899,693.384841655436,355.673168328,0.0,1.656,1.5119999999999998,0,0
7,133,97,7,20,0,2000,0,45,49,14,0,3919,696.941573338716,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
6,135,99,7,20,0,2000,0,46,49,13,-1,3939,700.498305021996,355.673168328,0.0,1.656,1.7639999999999998,0,0
7,133,97,8,20,0,2000,0,46,49,15,-1,3959,704.055036705276,355.673168328,0.0,1.656,1.7639999999999998,0,0
5,133,97,9,20,0,2000,0,46,49,14,-4,3979,707.611768388556,355.673168328,0.0,1.656,1.7639999999999998,0,0
8,135,97,9,20,0,2000,0,46,49,17,-1,3999,711.168500071836,355.673168328,0.0,1.656,1.7639999999999998,0,0
8,137,97,9,20,0,2000,0,48,47,17,-1,4019,714.725231755116,355.673168328,0.0,1.7279999999999998,1.692,0,0
8,136,93,9,20,0,2000,0,47,47,17,-1,4039,718.281963438396,355.673168328,0.0,1.692,1.692,0,0
9,136,93,10,19,0,2000,0,53,49,19,-1,4058,721.660858537512,355.673168328,0.0,1.908,1.7639999999999998,0,0
8,138,91,10,20,0,2000,0,49,46,18,-2,4078,725.217590220792,355.673168328,0.0,1.7639999999999998,1.656,0,0
9,138,88,11,20,0,2000,0,49,46,20,-2,4098,728.774321904072,355.673168328,0.0,1.7639999999999998,1.656,0,0
9,139,87,12,20,0,1720,0,32,33,21,-3,4118,732.331053587352,305.87892476208,0.0,1.152,1.188,0,0
9,140,88,12,19,0,1440,0,23,15,21,-3,4137,735.709948686468,256.08468119616,0.0,0.828,0.5399999999999999,0,0
8,137,84,13,16,0,1160,0,14,12,21,-5,4153,738.555334033092,206.29043763024,0.0,0.504,0.43199999999999994,0,0
9,137,85,13,14,0,880,0,2,3,22,-4,4167,741.045046211388,156.49619406432,0.0,0.072,0.10799999999999998,0,0
10,138,84,14,13,0,600,0,8,8,24,-4,4180,743.35692180552,106.7019504984,0.0,0.288,0.288,0,0
