Front Left,Left Angle,Right Angle,Front Right,edgeLeftFast,edgeLeftSlow,edgeRightFast,edgeRightSlow,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
5,142,88,1,133,112,92,122,92,21,9000,0,196,194,-54,-2,20571,6,4,9215,1638.76412307126,1600.529257476,0.0,7.055999999999999,6.983999999999999,1,5,2.94,1636.0965743088293
5,151,88,0,137,114,91,120,91,21,9000,0,198,198,-63,-2,20572,5,5,9306,1654.947252230184,1600.529257476,0.0,7.127999999999999,7.127999999999999,1,5,2.95,1618.3129158923603
5,158,85,0,141,117,90,118,92,21,9000,0,196,192,-73,-3,20573,5,5,9398,1671.308217973272,1600.529257476,0.0,7.055999999999999,6.911999999999999,1,5,2.96,1636.0965743088293
6,160,83,1,145,120,89,116,92,21,9000,0,198,187,-77,-3,20574,7,5,9490,1687.66918371636,1600.529257476,0.0,7.127999999999999,6.731999999999999,1,5,2.97,1636.0965743087795
7,163,81,0,149,123,87,114,91,21,9000,0,204,186,-82,-3,20575,7,7,9581,1703.852312875284,1600.529257476,0.0,7.343999999999999,6.696,1,5,2.98,1618.312915892432
6,168,80,1,153,126,86,112,90,21,9000,0,207,190,-88,-3,20576,7,5,9671,1719.857605450044,1600.529257476,0.0,7.451999999999999,6.84,1,5,2.99,1600.5292574759635
6,167,77,1,156,129,84,110,91,21,9000,0,203,186,-90,-3,20577,7,5,9762,1736.040734608968,1600.529257476,0.0,7.308,6.696,1,5,3.0,1618.312915892432
8,167,78,1,158,131,83,108,91,21,9000,0,197,192,-89,-3,20578,9,7,9853,1752.223863767892,1600.529257476,0.0,7.092,6.911999999999999,1,5,3.01,1618.312915892432
5,165,77,0,159,133,82,106,91,21,9000,0,199,188,-88,-3,20579,5,5,9944,1768.406992926816,1600.529257476,0.0,7.164,6.768,1,5,3.02,1618.3129158923603
4,165,81,0,160,135,82,104,91,21,9000,0,194,192,-84,-3,20580,4,4,10035,1784.59012208574,1600.529257476,0.0,6.983999999999999,6.911999999999999,1,5,3.03,1618.312915892432
3,160,83,1,160,137,82,103,90,21,9000,0,198,195,-77,-3,20581,4,2,10125,1800.5954146605,1600.529257476,0.0,7.127999999999999,7.02,1,5,3.04,1600.5292574759635
4,183,87,1,165,140,83,102,91,21,9000,0,194,191,-96,-3,20582,5,3,10216,1816.778543819424,1600.529257476,0.0,6.983999999999999,6.8759999999999994,1,5,3.05,1618.312915892432
4,180,84,1,168,143,83,101,90,21,9000,0,198,194,-96,-3,20583,5,3,10306,1832.783836394184,1600.529257476,0.0,7.127999999999999,6.983999999999999,1,5,3.06,1600.5292574759635
4,182,84,2,171,145,83,100,90,21,9000,0,198,194,-98,-3,20584,6,2,10396,1848.789128968944,1600.529257476,0.0,7.127999999999999,6.983999999999999,1,5,3.07,1600.5292574760347
4,179,83,1,173,147,83,99,91,21,9000,0,196,188,-96,-3,20585,5,3,10487,1864.972258127868,1600.529257476,0.0,7.055999999999999,6.768,1,5,3.08,1618.3129158923603
5,181,83,0,175,149,83,98,90,21,9000,0,199,192,-98,-3,20586,5,5,10577,1880.977550702628,1600.529257476,0.0,7.164,6.911999999999999,1,5,3.09,1600.5292574760347
6,181,83,0,176,151,83,97,90,21,9000,0,201,190,-98,-3,20587,6,6,10667,1896.982843277388,1600.529257476,0.0,7.236,6.84,1,5,3.1,1600.5292574759635
5,179,83,1,177,153,83,96,91,21,9000,0,196,186,-96,-3,20588,6,4,10758,1913.165972436312,1600.529257476,0.0,7.055999999999999,6.696,1,5,3.11,1618.312915892432
5,176,84,1,177,154,83,95,90,21,9000,0,202,188,-92,-3,20589,6,4,10848,1929.171265011072,1600.529257476,0.0,7.271999999999999,6.768,1,5,3.12,1600.5292574759635
4,174,83,1,176,155,83,94,89,21,9000,0,205,192,-91,-3,20590,5,3,10937,1944.998721001668,1600.529257476,0.0,7.379999999999999,6.911999999999999,1,5,3.13,1582.7455990596372
3,170,78,1,175,156,82,93,90,21,9000,0,202,189,-92,-3,20591,4,2,11027,1961.004013576428,1600.529257476,0.0,7.271999999999999,6.803999999999999,1,5,3.14,1600.5292574759635
4,166,83,1,173,157,82,92,90,21,9000,0,202,189,-83,-3,20592,5,3,11117,1977.009306151188,1600.529257476,0.0,7.271999999999999,6.803999999999999,1,5,3.15,1600.5292574760347
3,169,87,0,172,158,83,92,91,21,9000,0,196,187,-82,-3,20593,3,3,11208,1993.192435310112,1600.529257476,0.0,7.055999999999999,6.731999999999999,1,5,3.16,1618.3129158923603
2,161,91,1,170,158,85,92,90,21,9000,0,198,192,-70,-3,20594,3,1,11298,2009.197727884872,1600.529257476,0.0,7.127999999999999,6.911999999999999,1,5,3.17,1600.5292574760347
3,154,93,1,167,158,87,92,90,21,9000,0,194,195,-61,-2,20595,4,2,11388,2025.203020459632,1600.529257476,0.0,6.983999999999999,7.02,1,5,3.18,1600.5292574759635
1,150,95,1,164,158,89,92,90,21,9000,0,193,197,-55,-2,20596,2,0,11478,2041.208313034392,1600.529257476,0.0,6.9479999999999995,7.092,1,5,3.19,1600.5292574760347
3,144,100,1,160,157,91,93,90,21,9000,0,193,196,-44,-2,20597,4,2,11568,2057.213605609152,1600.529257476,0.0,6.9479999999999995,7.055999999999999,1,5,3.2,1600.5292574759862
2,139,100,2,156,156,93,93,90,21,9000,0,193,196,-39,-2,20598,4,0,11658,2073.218898183912,1600.529257476,0.0,6.9479999999999995,7.055999999999999,1,5,3.21,1600.5292574760347
3,134,103,1,152,155,95,94,90,21,9000,0,195,194,-31,-1,20599,4,2,11748,2089.224190758672,1600.529257476,0.0,7.02,6.983999999999999,1,5,3.22,1600.5292574759635
2,132,106,1,148,154,97,95,90,21,9000,0,195,195,-26,-1,20600,3,1,11838,2105.229483333432,1600.529257476,0.0,7.02,7.02,1,5,3.23,1600.5292574760347
3,126,107,2,144,152,99,96,90,21,9000,0,195,195,-19,-1,20601,5,1,11928,2121.234775908192,1600.529257476,0.0,7.02,7.02,1,5,3.24,1600.5292574759635
4,123,109,2,140,150,101,97,90,21,8720,0,181,177,-14,-1,20602,6,2,12018,2137.240068482952,1550.73501391008,0.0,6.515999999999999,6.372,1,5,3.25,1600.5292574760347
3,114,103,1,135,148,101,97,89,21,8440,0,168,165,-11,-1,20603,4,2,12107,2153.067524473548,1500.94077034416,0.0,6.047999999999999,5.9399999999999995,1,5,3.26,1582.7455990596145
4,101,108,2,128,145,102,98,86,21,8160,0,160,160,7,0,20604,6,2,12193,2168.361470711652,1451.14652677824,0.0,5.76,5.76,1,5,3.27,1529.3946238103774
3,104,119,2,123,142,105,99,85,21,7880,0,146,146,15,0,20605,5,1,12278,2183.477580365592,1401.35228321232,0.0,5.255999999999999,5.255999999999999,1,5,3.28,1511.6109653940252
5,101,122,3,119,139,108,100,83,21,7600,0,136,140,21,0,20606,8,2,12361,2198.238016851204,1351.5580396464,0.0,4.896,5.04,1,5,3.29,1476.043648561165
7,97,125,2,115,136,111,102,80,21,7320,0,131,130,28,0,20607,9,5,12441,2212.464943584324,1301.76379608048,0.0,4.715999999999999,4.68,1,5,3.3,1422.6926733120156
7,95,129,3,111,133,115,104,78,21,7040,0,119,119,34,1,20608,10,4,12519,2226.336197149116,1251.96955251456,0.0,4.284,4.284,1,5,3.31,1387.1253564791593
7,94,130,4,108,131,118,106,74,21,6760,0,113,117,36,1,20609,11,3,12593,2239.496104377252,1202.17530894864,0.0,4.068,4.212,1,5,3.32,1315.9907228136315
9,92,133,4,105,129,121,108,71,21,6480,0,108,107,41,1,20610,13,5,12664,2252.122501852896,1152.38106538272,0.0,3.888,3.852,1,5,3.33,1262.6397475644062
11,92,134,5,102,127,124,110,69,21,6200,0,98,102,42,1,20611,16,6,12733,2264.393226160212,1102.5868218168,0.0,3.5279999999999996,3.6719999999999997,1,5,3.34,1227.072430731622
12,90,136,5,100,125,126,112,64,21,5920,0,98,102,46,1,20612,17,7,12797,2275.774767546708,1052.79257825088,0.0,3.5279999999999996,3.6719999999999997,1,5,3.35,1138.154138649562
14,88,135,6,98,123,128,113,63,21,5640,0,86,86,47,1,20613,20,8,12860,2286.97847234904,1002.99833468496,0.0,3.0959999999999996,3.0959999999999996,1,5,3.36,1120.370480233238
17,87,140,8,96,121,130,115,58,21,5360,0,90,82,53,1,20614,25,9,12918,2297.292994230552,953.20409111904,0.0,3.2399999999999998,2.952,1,5,3.37,1031.452188151137
19,83,143,8,93,119,133,117,56,21,5080,0,77,74,60,1,20615,27,11,12974,2307.251842943736,903.40984755312,0.0,2.772,2.6639999999999997,1,5,3.38,995.8848713184337
19,91,140,9,93,117,134,118,52,21,4800,0,76,77,49,1,20616,28,10,13026,2316.499345320264,853.6156039872,0.0,2.7359999999999998,2.772,1,5,3.39,924.7502376528032
22,90,132,9,92,115,134,119,51,21,4520,0,61,65,42,1,20617,31,13,13077,2325.569011112628,803.82136042128,0.0,2.1959999999999997,2.34,1,5,3.4,906.9665792363787
24,90,45,12,92,113,116,114,47,21,4240,0,58,61,20,0,20618,36,12,13124,2333.927330568336,754.02711685536,0.0,2.0879999999999996,2.1959999999999997,1,5,3.41,835.8319455707976
26,89,8,14,91,112,94,107,43,21,3960,0,60,55,22,0,20619,40,12,13167,2341.574303687388,704.23287328944,0.0,2.1599999999999997,1.9799999999999998,1,5,3.42,764.6973119051999
28,90,4,15,91,111,76,101,40,21,3680,0,55,48,-1,-1,20620,43,13,13207,2348.687767053948,654.43862972352,0.0,1.9799999999999998,1.7279999999999998,1,5,3.43,711.346336655999
32,87,3,18,90,110,61,95,38,21,3400,0,51,40,-1,-1,20621,50,14,13245,2355.44555725218,604.6443861576,0.0,1.8359999999999999,1.44,1,5,3.44,675.7790198232359
32,89,5,19,90,109,50,89,35,21,3120,0,45,35,-1,-1,20622,51,13,13280,2361.66983769792,554.85014259168,0.0,1.6199999999999999,1.26,1,5,3.45,622.428044573948
37,87,5,21,89,108,41,84,32,21,2840,0,35,33,-1,-1,20623,58,16,13312,2367.360608391168,505.05589902576,0.0,1.26,1.188,1,5,3.46,569.0770693248518
38,86,5,23,88,107,34,79,30,21,2560,0,24,24,-1,-1,20624,61,15,13342,2372.695705916088,455.26165545984,0.0,0.8639999999999999,0.8639999999999999,1,5,3.47,533.5097524919879
38,83,5,23,87,106,28,74,26,21,2280,0,20,23,-1,-1,20625,61,15,13368,2377.319457104352,405.46741189392,0.0,0.72,0.828,1,5,3.48,462.37511882637665
43,84,6,27,86,105,24,70,24,21,2000,0,16,15,-1,-1,20626,70,16,13392,2381.587535124288,355.673168328,0.0,0.576,0.5399999999999999,1,5,3.49,426.8078019936085
45,81,7,28,85,104,21,66,20,21,2000,0,31,27,-1,-1,20627,73,17,13412,2385.144266807568,355.673168328,0.0,1.1159999999999999,0.972,1,5,3.5,355.6731683279925
48,79,7,29,84,102,18,62,19,21,2000,0,38,27,-1,-1,20628,77,19,13431,2388.523161906684,355.673168328,0.0,1.3679999999999999,0.972,1,5,3.51,337.88950991161795
52,81,8,33,83,101,16,59,19,133,2000,0,34,32,0,0,20629,85,19,13450,2391.9020570058,355.673168328,0.0,1.224,1.152,8,5,3.52,337.88950991160294
55,78,10,33,82,100,15,56,18,133,2000,0,38,38,0,0,20630,88,22,13468,2395.103115520752,355.673168328,0.0,1.3679999999999999,1.3679999999999999,8,5,3.53,320.10585149519784
56,75,9,34,81,98,14,53,17,133,2000,0,41,45,0,0,20631,90,22,13485,2398.12633745154,355.673168328,0.0,1.476,1.6199999999999999,8,5,3.54,302.3221930788098
58,73,9,35,79,96,13,50,17,133,2000,0,41,48,0,0,20632,93,23,13502,2401.149559382328,355.673168328,0.0,1.476,1.7279999999999998,8,5,3.55,302.32219307877773
62,74,10,37,78,95,12,48,18,133,2000,0,41,44,0,0,20633,99,25,13520,2404.35061789728,355.673168328,0.0,1.476,1.5839999999999999,8,5,3.56,320.10585149518363
64,72,11,38,77,94,12,46,18,133,2000,0,44,43,0,0,20634,102,26,13538,2407.551676412232,355.673168328,0.0,1.5839999999999999,1.5479999999999998,8,5,3.57,320.1058514952433
68,73,10,42,76,93,12,44,18,133,2000,-303,50,39,0,0,20635,110,26,13556,2410.752734927184,355.673168328,-41.164714285671,1.7999999999999998,1.404,8,5,3.58,320.10585149518363
68,75,12,43,76,92,12,42,18,133,2000,-606,59,33,0,0,20636,111,25,13574,2413.953793442136,355.673168328,-82.329428571342,2.1239999999999997,1.188,8,5,3.59,320.10585149519784
72,75,13,45,76,91,12,40,18,133,2000,-909,72,21,0,0,20637,117,27,13592,2417.154851957088,355.673168328,-123.49414285701302,2.5919999999999996,0.7559999999999999,8,5,3.6,320.10585149518363
75,71,13,46,75,90,12,38,17,133,2000,-1212,87,16,0,0,20638,121,29,13609,2420.178073887876,355.673168328,-164.658857142684,3.1319999999999997,0.576,8,5,3.61,302.3221930788232
84,65,14,48,73,88,12,37,18,133,2000,-1515,93,6,0,0,20639,132,36,13627,2423.379132402828,355.673168328,-205.82357142835502,3.348,0.21599999999999997,8,5,3.62,320.10585149518363
93,59,11,47,70,86,12,35,18,133,2000,-1818,100,1,0,0,20640,140,46,13645,2426.58019091778,355.673168328,-246.98828571402603,3.5999999999999996,0.036,8,5,3.63,320.10585149519784
105,59,11,45,68,84,12,34,19,133,2000,-2121,98,3,0,0,20641,150,60,13664,2429.959086016896,355.673168328,-288.15299999969704,3.5279999999999996,0.10799999999999998,8,5,3.64,337.88950991160294
112,76,8,42,70,84,11,32,19,133,2000,-2424,98,2,0,0,20642,154,70,13683,2433.337981116012,355.673168328,-329.317714285368,3.5279999999999996,0.072,8,5,3.65,337.88950991161795
106,71,5,39,70,83,10,30,19,133,2000,-2727,93,5,0,0,20643,145,67,13702,2436.716876215128,355.673168328,-370.482428571039,3.348,0.18,8,5,3.66,337.88950991160294
99,78,3,38,72,83,9,28,19,133,2000,-3030,95,4,0,0,20644,137,61,13721,2440.095771314244,355.673168328,-411.64714285671005,3.42,0.144,8,5,3.67,337.8895099115725
99,92,2,33,76,84,8,26,19,133,2000,-3108,89,11,0,0,20645,132,66,13740,2443.47466641336,355.673168328,-422.243999999556,3.2039999999999997,0.39599999999999996,8,5,3.68,337.88950991160294
99,106,1,27,82,85,7,24,19,133,2000,-3108,87,14,0,0,20646,126,72,13759,2446.853561512476,355.673168328,-422.243999999556,3.1319999999999997,0.504,8,5,3.69,337.88950991161795
97,124,1,23,90,87,6,23,20,133,2000,-3108,76,18,0,0,20647,120,74,13779,2450.410293195756,355.673168328,-422.243999999556,2.7359999999999998,0.6479999999999999,8,5,3.7,355.6731683279768
93,140,0,15,100,90,5,22,20,133,2000,-3108,76,19,0,0,20648,108,78,13799,2453.967024879036,355.673168328,-422.243999999556,2.7359999999999998,0.6839999999999999,8,5,3.71,355.673168328038
89,171,1,11,114,95,4,21,20,133,2000,-3108,80,15,0,0,20649,100,78,13819,2457.523756562316,355.673168328,-422.243999999556,2.88,0.5399999999999999,8,5,3.72,355.6731683279768
79,210,1,8,133,102,3,20,20,133,2000,-3108,81,13,0,0,20650,87,71,13839,2461.080488245596,355.673168328,-422.243999999556,2.916,0.46799999999999997,8,5,3.73,355.6731683279925
72,226,1,5,152,110,3,19,20,133,2000,-3108,81,14,0,0,20651,77,67,13859,2464.637219928876,355.673168328,-422.243999999556,2.916,0.504,8,5,3.74,355.67316832802226
66,195,3,4,161,115,3,18,20,133,2000,-3108,81,14,0,0,20652,70,62,13879,2468.193951612156,355.673168328,-422.243999999556,2.916,0.504,8,5,3.75,355.6731683279925
54,166,7,2,162,118,4,17,19,133,2000,-3108,85,18,0,0,20653,56,52,13898,2471.572846711272,355.673168328,-422.243999999556,3.0599999999999996,0.6479999999999999,8,5,3.76,337.88950991161795
41,138,13,1,157,119,6,17,20,133,2000,-3108,83,12,0,0,20654,42,40,13918,2475.129578394552,355.673168328,-422.243999999556,2.988,0.43199999999999994,8,5,3.77,355.6731683279768
30,122,31,1,150,119,11,18,20,133,2000,-3108,83,13,0,0,20655,31,29,13938,2478.686310077832,355.673168328,-422.243999999556,2.988,0.46799999999999997,8,5,3.78,355.6731683279925
20,121,58,0,144,119,20,21,20,133,2000,-3108,83,13,0,0,20656,20,20,13958,2482.243041761112,355.673168328,-422.243999999556,2.988,0.46799999999999997,8,5,3.79,355.67316832802226
9,110,100,0,137,118,36,26,21,133,2000,-2805,75,13,0,0,20657,9,9,13979,2485.977610028556,355.673168328,-381.07928571388504,2.6999999999999997,0.46799999999999997,8,5,3.8,373.45682674436716
6,94,150,1,128,117,59,34,20,133,2000,-2502,69,25,0,0,20658,7,5,13999,2489.534341711836,355.673168328,-339.91457142821406,2.484,0.8999999999999999,8,5,3.81,355.67316832802226
4,80,206,2,118,115,88,45,20,133,2000,-2199,57,38,0,0,20659,6,2,14019,2493.091073395116,355.673168328,-298.749857142543,2.052,1.3679999999999999,8,5,3.82,355.6731683279925
2,65,266,1,107,112,124,59,21,133,2000,-1896,45,41,0,0,20660,3,1,14040,2496.82564166256,355.673168328,-257.58514285687204,1.6199999999999999,1.476,8,5,3.83,373.45682674439604
0,49,328,2,95,108,165,76,19,133,2000,-1593,46,55,0,0,20661,2,-2,14059,2500.204536761676,355.673168328,-216.42042857120103,1.656,1.9799999999999998,8,5,3.84,337.88950991161795
1,43,374,4,85,104,207,95,20,133,2000,-1290,34,60,0,0,20662,5,-3,14079,2503.761268444956,355.673168328,-175.25571428553002,1.224,2.1599999999999997,8,5,3.85,355.6731683279768
0,36,404,9,75,100,246,114,20,133,2000,-987,32,63,0,0,20663,9,-9,14099,2507.318000128236,355.673168328,-134.090999999859,1.152,2.268,8,5,3.86,355.6731683279925
1,32,425,13,66,96,282,133,20,133,2000,-684,32,62,0,0,20664,14,-12,14119,2510.874731811516,355.673168328,-92.92628571418801,1.152,2.2319999999999998,8,5,3.87,355.67316832802226
0,31,430,16,59,92,312,152,20,133,2000,-381,34,60,0,0,20665,16,-16,14139,2514.431463494796,355.673168328,-51.761571428517,1.224,2.1599999999999997,8,5,3.88,355.6731683279925
1,30,433,16,53,88,336,170,20,133,2000,-78,34,60,0,0,20666,17,-15,14159,2517.988195178076,355.673168328,-10.596857142846002,1.224,2.1599999999999997,8,5,3.89,355.6731683279768
0,32,432,15,49,85,355,186,20,133,2000,0,42,53,0,0,20667,15,-15,14179,2521.544926861356,355.673168328,0.0,1.5119999999999998,1.908,8,5,3.9,355.673168328038
0,34,428,13,46,82,370,201,20,133,2000,0,48,46,0,0,20668,13,-13,14199,2525.101658544636,355.673168328,0.0,1.7279999999999998,1.656,8,5,3.91,355.6731683279768
0,35,420,11,44,79,380,215,20,132,2280,0,22,96,255,20,20669,11,-11,14219,2528.658390227916,405.46741189392,0.0,0.7919999999999999,3.4559999999999995,8,4,3.92,355.6731683279925
1,36,411,9,42,76,386,227,21,132,2560,0,20,122,255,18,20670,10,-8,14240,2532.39295849536,455.26165545984,0.0,0.72,4.3919999999999995,8,4,3.93,373.45682674439604
0,41,394,4,42,74,388,237,21,132,2840,0,56,122,255,9,20671,4,-4,14261,2536.127526762804,505.05589902576,0.0,2.016,4.3919999999999995,8,4,3.94,373.45682674441264
0,47,351,2,43,72,381,244,24,132,3120,0,79,114,255,8,20672,2,-2,14285,2540.39560478274,554.85014259168,0.0,2.844,4.104,8,4,3.95,426.8078019936085
0,57,295,1,46,71,364,247,28,132,3400,0,101,99,238,6,20673,1,-1,14313,2545.375029139332,604.6443861576,0.0,3.6359999999999997,3.5639999999999996,8,4,3.96,497.94243565921687
1,66,238,1,50,71,339,246,29,132,3680,0,131,91,172,4,20674,2,0,14342,2550.532290080088,654.43862972352,0.0,4.715999999999999,3.276,8,4,3.97,515.7260940755685
2,77,202,0,55,71,312,243,32,132,3960,0,153,84,125,3,20675,2,2,14374,2556.223060773336,704.23287328944,0.0,5.508,3.0239999999999996,8,4,3.98,569.0770693248063
5,83,171,0,61,72,284,239,36,132,4240,0,154,90,88,2,20676,5,5,14410,2562.62517780324,754.02711685536,0.0,5.544,3.2399999999999998,8,4,3.99,640.2117029904127
3,84,153,0,66,73,258,234,39,132,4520,0,149,109,69,2,20677,3,3,14449,2569.560804585636,803.82136042128,0.0,5.364,3.9239999999999995,8,4,4.0,693.5626782396105
4,88,152,1,70,74,237,229,41,132,4800,0,150,130,64,1,20678,5,3,14490,2576.85210453636,853.6156039872,0.0,5.3999999999999995,4.68,8,4,4.01,729.1299950724052
2,87,151,0,73,75,220,224,45,132,5080,0,138,142,64,1,20679,2,2,14535,2584.85475082374,903.40984755312,0.0,4.968,5.111999999999999,8,4,4.02,800.2646287379946
1,83,150,1,75,76,206,219,47,132,5360,0,140,160,67,2,20680,2,0,14582,2593.213070279448,953.20409111904,0.0,5.04,5.76,8,4,4.03,835.8319455707606
0,83,152,0,77,76,195,215,51,132,5640,0,139,167,69,2,20681,0,0,14633,2602.282736071812,1002.99833468496,0.0,5.004,6.012,8,4,4.04,906.9665792364242
2,82,158,0,78,76,188,211,55,132,5920,0,148,163,76,2,20682,2,2,14688,2612.063748200832,1052.79257825088,0.0,5.327999999999999,5.867999999999999,8,4,4.05,978.1012129020136
1,81,161,0,79,76,183,208,55,132,6200,0,167,180,80,2,20683,1,1,14743,2621.844760329852,1102.5868218168,0.0,6.012,6.4799999999999995,8,4,4.06,978.1012129020136
1,75,166,0,78,76,180,205,59,132,6480,0,166,180,91,2,20684,1,1,14802,2632.337118795528,1152.38106538272,0.0,5.976,6.4799999999999995,8,4,4.07,1049.2358465675554
1,79,154,0,78,76,175,202,60,132,6760,0,182,192,75,2,20685,1,1,14862,2643.007313845368,1202.17530894864,0.0,6.552,6.911999999999999,8,4,4.08,1067.0195049840231
1,86,147,0,80,77,169,199,64,132,7040,0,188,194,61,1,20686,1,1,14926,2654.388855231864,1251.96955251456,0.0,6.768,6.983999999999999,8,4,4.09,1138.1541386496126
1,91,140,0,82,78,163,195,66,132,7320,0,198,205,49,1,20687,1,1,14992,2666.126069786688,1301.76379608048,0.0,7.127999999999999,7.379999999999999,8,4,4.1,1173.7214554824072
1,93,132,1,84,79,157,191,71,132,7600,0,204,199,39,1,20688,2,0,15063,2678.752467262332,1351.5580396464,0.0,7.343999999999999,7.164,8,4,4.11,1262.63974756435
3,97,128,0,87,80,151,187,72,132,7880,0,219,204,31,0,20689,3,3,15135,2691.55670132214,1401.35228321232,0.0,7.8839999999999995,7.343999999999999,8,4,4.12,1280.4234059807914
1,98,119,1,89,81,145,183,75,132,8160,0,224,214,21,0,20690,2,0,15210,2704.89444513444,1451.14652677824,0.0,8.064,7.704,8,4,4.13,1333.7743812300516
2,105,110,0,92,83,138,178,79,132,8440,0,223,221,5,0,20691,2,2,15289,2718.943535283396,1500.94077034416,0.0,8.027999999999999,7.9559999999999995,8,4,4.14,1404.9090148956411
2,109,106,1,95,85,132,174,83,132,8720,0,224,225,-3,-1,20692,3,1,15372,2733.703971769008,1550.73501391008,0.0,8.064,8.1,8,4,4.15,1476.0436485610994
2,109,104,0,98,87,126,170,87,132,9000,0,232,221,-5,-1,20693,2,2,15459,2749.175754591276,1600.529257476,0.0,8.351999999999999,7.9559999999999995,8,4,4.16,1547.1782822268199
3,113,100,0,101,89,121,166,87,132,9000,0,235,221,-13,-1,20694,3,3,15546,2764.647537413544,1600.529257476,0.0,8.459999999999999,7.9559999999999995,8,4,4.17,1547.1782822268199
2,114,101,0,104,91,117,162,89,132,9000,0,233,211,-13,-1,20695,2,2,15635,2780.47499340414,1600.529257476,0.0,8.388,7.595999999999999,8,4,4.18,1582.74559905966
4,115,104,1,106,93,114,158,89,132,9000,0,231,214,-11,-1,20696,5,3,15724,2796.302449394736,1600.529257476,0.0,8.315999999999999,7.704,8,4,4.19,1582.745599059474
3,116,108,2,108,94,113,155,90,132,9000,0,222,217,-8,-1,20697,5,1,15814,2812.307741969496,1600.529257476,0.0,7.991999999999999,7.811999999999999,8,4,4.2,1600.5292574760347
0,114,104,1,109,95,111,152,91,132,9000,0,213,218,-10,-1,20698,1,-1,15905,2828.49087112842,1600.529257476,0.0,7.667999999999999,7.847999999999999,8,4,4.21,1618.3129158924548
4,133,106,1,114,97,110,149,92,132,9000,0,207,214,-27,-1,20699,5,3,15997,2844.851836871508,1600.529257476,0.0,7.451999999999999,7.704,8,4,4.22,1636.0965743088293
4,134,103,1,118,99,109,146,91,132,9000,0,210,217,-31,-1,20700,5,3,16088,2861.034966030432,1600.529257476,0.0,7.56,7.811999999999999,8,4,4.23,1618.3129158922657
1,139,102,1,122,102,108,143,92,132,9000,0,212,207,-37,-2,20701,2,0,16180,2877.39593177352,1600.529257476,0.0,7.632,7.451999999999999,8,4,4.24,1636.0965743088293
3,142,98,1,126,105,106,140,92,132,9000,0,214,203,-44,-2,20702,4,2,16272,2893.756897516608,1600.529257476,0.0,7.704,7.308,8,4,4.25,1636.0965743088748
4,148,95,2,130,108,104,137,94,132,9000,0,204,194,-53,-2,20703,6,2,16366,2910.473536428024,1600.529257476,0.0,7.343999999999999,6.983999999999999,8,4,4.26,1671.6638911416242
6,151,90,2,134,111,101,134,92,132,9000,0,212,198,-61,-2,20704,8,4,16458,2926.834502171112,1600.529257476,0.0,7.632,7.127999999999999,8,4,4.27,1636.0965743088293
4,157,88,2,139,114,98,131,93,132,9000,0,208,191,-69,-3,20705,6,2,16551,2943.373304498364,1600.529257476,0.0,7.4879999999999995,6.8759999999999994,8,4,4.28,1653.8802327251026
3,161,83,2,143,117,95,128,94,132,9000,0,201,188,-78,-3,20706,5,1,16645,2960.08994340978,1600.529257476,0.0,7.236,6.768,8,4,4.29,1671.6638911416242
5,166,81,2,148,120,92,125,93,132,9000,0,199,193,-85,-3,20707,7,3,16738,2976.628745737032,1600.529257476,0.0,7.164,6.9479999999999995,8,4,4.3,1653.8802327252495
4,169,46,2,152,123,83,120,92,132,8720,0,192,174,-138,-5,20708,6,2,16830,2992.98971148012,1550.73501391008,0.0,6.911999999999999,6.263999999999999,8,4,4.31,1636.0965743088293
5,171,9,3,156,126,68,113,91,132,8440,0,181,156,-142,-5,20709,8,2,16921,3009.172840639044,1500.94077034416,0.0,6.515999999999999,5.616,8,4,4.32,1618.3129158922657
5,157,7,4,156,128,56,106,89,132,8160,0,167,147,-114,-4,20710,9,1,17010,3025.00029662964,1451.14652677824,0.0,6.012,5.292,8,4,4.33,1582.74559905966
6,161,9,3,157,130,47,100,86,132,7880,0,157,141,-122,-4,20711,9,3,17096,3040.294242867744,1401.35228321232,0.0,5.651999999999999,5.076,8,4,4.34,1529.3946238103997
3,163,8,3,158,132,39,94,85,132,7600,0,145,129,-126,-4,20712,6,0,17181,3055.410352521684,1351.5580396464,0.0,5.22,4.643999999999999,8,4,4.35,1511.6109653940707
4,160,9,3,158,134,33,89,81,132,7320,0,139,126,-120,-4,20713,7,1,17262,3069.815115838968,1301.76379608048,0.0,5.004,4.536,8,4,4.36,1440.4763317282623
4,158,11,5,158,136,29,84,79,132,7040,0,123,117,-116,-4,20714,9,-1,17341,3083.864205987924,1251.96955251456,0.0,4.428,4.212,8,4,4.37,1404.9090148956411
4,154,15,5,157,137,26,80,75,132,6760,0,119,112,-108,-4,20715,9,-1,17416,3097.201949800224,1202.17530894864,0.0,4.284,4.032,8,4,4.38,1333.7743812300516
5,153,18,6,156,138,24,76,72,132,6480,0,111,104,-106,-4,20716,11,-1,17488,3110.006183860032,1152.38106538272,0.0,3.9959999999999996,3.7439999999999998,8,4,4.39,1280.4234059807914
