Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
4,12,166,1,14,18,1400,0,31,39,5,3,2620,465.93185050968,248.9712178296,0.0,1.1159999999999999,1.404,1,2
3,10,152,2,13,18,1400,0,42,36,5,1,2633,468.243726103812,248.9712178296,0.0,1.5119999999999998,1.2959999999999998,1,2
5,10,143,2,14,18,1400,0,39,32,7,3,2647,470.733438282108,248.9712178296,0.0,1.404,1.152,1,2
4,10,135,3,14,18,1400,0,43,28,7,1,2661,473.223150460404,248.9712178296,0.0,1.5479999999999998,1.008,1,2
5,11,128,2,14,18,1400,0,44,27,7,3,2675,475.7128626387,248.9712178296,0.0,1.5839999999999999,0.972,1,2
6,11,124,2,14,18,1400,0,42,29,8,4,2689,478.202574816996,248.9712178296,0.0,1.5119999999999998,1.0439999999999998,1,2
4,11,121,2,14,18,1400,0,42,29,6,2,2703,480.692286995292,248.9712178296,0.0,1.5119999999999998,1.0439999999999998,1,2
4,13,127,2,14,18,1400,0,36,35,6,2,2717,483.181999173588,248.9712178296,0.0,1.2959999999999998,1.26,1,2
4,14,126,2,14,18,1400,0,33,38,6,2,2731,485.671711351884,248.9712178296,0.0,1.188,1.3679999999999999,1,2
4,14,126,2,14,18,1400,0,30,41,6,2,2745,488.16142353018,248.9712178296,0.0,1.0799999999999998,1.476,1,2
4,15,130,3,15,18,1400,0,29,35,7,1,2760,490.82897229264,248.9712178296,0.0,1.0439999999999998,1.26,1,2
5,17,129,2,14,18,1400,0,30,40,7,3,2774,493.318684470936,248.9712178296,0.0,1.0799999999999998,1.44,1,2
5,18,129,2,13,18,1400,0,34,44,7,3,2787,495.630560065068,248.9712178296,0.0,1.224,1.5839999999999999,1,2
4,19,127,2,15,18,1400,0,29,35,6,2,2802,498.298108827528,248.9712178296,0.0,1.0439999999999998,1.26,1,2
3,22,126,3,13,18,1400,0,36,42,6,0,2815,500.60998442166,248.9712178296,0.0,1.2959999999999998,1.5119999999999998,1,2
